CA,Year,Month,Time_ID,Crime_Category,Crime_Count,Crime_Rate,,pop
38,2017,6,2017-06,Sex-Related Crimes,1,0.042032701,,
38,2017,6,2017-06,Violent Crimes,114,4.791727964,,
38,2017,7,2017-07,Drug-Related Crimes,12,0.504392417,,
38,2017,7,2017-07,Financial Crimes,19,0.798621327,,
38,2017,7,2017-07,Other Crimes,22,0.924719432,,
38,2017,7,2017-07,Property Crimes,141,5.926610903,,
38,2017,7,2017-07,Public Order Crimes,15,0.630490522,,
38,2017,7,2017-07,Sex-Related Crimes,9,0.378294313,,
38,2017,7,2017-07,Violent Crimes,112,4.707662561,,
38,2017,8,2017-08,Drug-Related Crimes,9,0.378294313,,
38,2017,8,2017-08,Financial Crimes,20,0.840654029,,
38,2017,8,2017-08,Other Crimes,22,0.924719432,,
38,2017,8,2017-08,Property Crimes,130,5.464251187,,
38,2017,8,2017-08,Public Order Crimes,8,0.336261612,,
38,2017,8,2017-08,Sex-Related Crimes,11,0.462359716,,
38,2017,8,2017-08,Violent Crimes,136,5.716447396,,
38,2017,9,2017-09,Drug-Related Crimes,14,0.58845782,,
38,2017,9,2017-09,Financial Crimes,18,0.756588626,,
38,2017,9,2017-09,Other Crimes,16,0.672523223,,
38,2017,9,2017-09,Property Crimes,111,4.66562986,,
38,2017,9,2017-09,Public Order Crimes,7,0.29422891,,
38,2017,9,2017-09,Sex-Related Crimes,1,0.042032701,,
38,2017,9,2017-09,Violent Crimes,89,3.740910428,,
38,2017,10,2017-10,Drug-Related Crimes,12,0.504392417,,
38,2017,10,2017-10,Financial Crimes,20,0.840654029,,
38,2017,10,2017-10,Other Crimes,26,1.092850237,,
38,2017,10,2017-10,Property Crimes,139,5.8425455,,
38,2017,10,2017-10,Public Order Crimes,5,0.210163507,,
38,2017,10,2017-10,Sex-Related Crimes,3,0.126098104,,
38,2017,10,2017-10,Violent Crimes,119,5.001891472,,
38,2017,11,2017-11,Drug-Related Crimes,26,1.092850237,,
38,2017,11,2017-11,Financial Crimes,28,1.17691564,,
38,2017,11,2017-11,Other Crimes,27,1.134882939,,
38,2017,11,2017-11,Property Crimes,119,5.001891472,,
38,2017,11,2017-11,Public Order Crimes,8,0.336261612,,
38,2017,11,2017-11,Sex-Related Crimes,16,0.672523223,,
38,2017,11,2017-11,Violent Crimes,122,5.127989576,,
38,2017,12,2017-12,Drug-Related Crimes,12,0.504392417,,
38,2017,12,2017-12,Financial Crimes,24,1.008784835,,
38,2017,12,2017-12,Other Crimes,16,0.672523223,,
38,2017,12,2017-12,Property Crimes,111,4.66562986,,
38,2017,12,2017-12,Public Order Crimes,5,0.210163507,,
38,2017,12,2017-12,Sex-Related Crimes,4,0.168130806,,
38,2017,12,2017-12,Violent Crimes,104,4.37140095,,
38,2018,1,2018-01,Drug-Related Crimes,9,0.374111485,,
38,2018,1,2018-01,Financial Crimes,16,0.665087085,,
38,2018,1,2018-01,Other Crimes,29,1.205470341,,
38,2018,1,2018-01,Property Crimes,97,4.032090452,,
38,2018,1,2018-01,Public Order Crimes,4,0.166271771,,
38,2018,1,2018-01,Sex-Related Crimes,8,0.332543542,,
38,2018,1,2018-01,Violent Crimes,82,3.40857131,,
38,2018,2,2018-02,Drug-Related Crimes,10,0.415679428,,
38,2018,2,2018-02,Financial Crimes,17,0.706655028,,
38,2018,2,2018-02,Other Crimes,14,0.581951199,,
38,2018,2,2018-02,Property Crimes,85,3.533275138,,
38,2018,2,2018-02,Public Order Crimes,3,0.124703828,,
38,2018,2,2018-02,Sex-Related Crimes,5,0.207839714,,
38,2018,2,2018-02,Violent Crimes,85,3.533275138,,
38,2018,3,2018-03,Drug-Related Crimes,12,0.498815314,,
38,2018,3,2018-03,Financial Crimes,21,0.872926799,,
38,2018,3,2018-03,Other Crimes,12,0.498815314,,
38,2018,3,2018-03,Property Crimes,111,4.614041651,,
38,2018,3,2018-03,Public Order Crimes,5,0.207839714,,
38,2018,3,2018-03,Sex-Related Crimes,1,0.041567943,,
38,2018,3,2018-03,Violent Crimes,91,3.782682795,,
38,2018,4,2018-04,Drug-Related Crimes,9,0.374111485,,
38,2018,4,2018-04,Financial Crimes,21,0.872926799,,
38,2018,4,2018-04,Other Crimes,23,0.956062684,,
38,2018,4,2018-04,Property Crimes,127,5.279128736,,
38,2018,4,2018-04,Public Order Crimes,3,0.124703828,,
38,2018,4,2018-04,Sex-Related Crimes,4,0.166271771,,
38,2018,4,2018-04,Violent Crimes,101,4.198362223,,
38,2018,5,2018-05,Drug-Related Crimes,11,0.457247371,,
38,2018,5,2018-05,Financial Crimes,20,0.831358856,,
38,2018,5,2018-05,Other Crimes,26,1.080766513,,
38,2018,5,2018-05,Property Crimes,137,5.694808164,,
38,2018,5,2018-05,Public Order Crimes,5,0.207839714,,
38,2018,5,2018-05,Sex-Related Crimes,4,0.166271771,,
38,2018,5,2018-05,Violent Crimes,123,5.112856965,,
38,2018,6,2018-06,Drug-Related Crimes,9,0.374111485,,
38,2018,6,2018-06,Financial Crimes,30,1.247038284,,
38,2018,6,2018-06,Other Crimes,11,0.457247371,,
38,2018,6,2018-06,Property Crimes,120,4.988153136,,
38,2018,6,2018-06,Public Order Crimes,9,0.374111485,,
38,2018,6,2018-06,Sex-Related Crimes,9,0.374111485,,
38,2018,6,2018-06,Violent Crimes,111,4.614041651,,
38,2018,7,2018-07,Drug-Related Crimes,10,0.415679428,,
38,2018,7,2018-07,Financial Crimes,20,0.831358856,,
38,2018,7,2018-07,Other Crimes,13,0.540383256,,
38,2018,7,2018-07,Property Crimes,128,5.320696679,,
38,2018,7,2018-07,Public Order Crimes,11,0.457247371,,
38,2018,7,2018-07,Sex-Related Crimes,12,0.498815314,,
38,2018,7,2018-07,Violent Crimes,117,4.863449308,,
38,2018,8,2018-08,Drug-Related Crimes,9,0.374111485,,
38,2018,8,2018-08,Financial Crimes,21,0.872926799,,
38,2018,8,2018-08,Other Crimes,25,1.03919857,,
38,2018,8,2018-08,Property Crimes,133,5.528536393,,
38,2018,8,2018-08,Public Order Crimes,7,0.2909756,,
38,2018,8,2018-08,Sex-Related Crimes,8,0.332543542,,
38,2018,8,2018-08,Violent Crimes,114,4.738745479,,
38,2018,9,2018-09,Drug-Related Crimes,10,0.415679428,,
38,2018,9,2018-09,Financial Crimes,16,0.665087085,,
38,2018,9,2018-09,Other Crimes,17,0.706655028,,
38,2018,9,2018-09,Property Crimes,106,4.406201937,,
38,2018,9,2018-09,Public Order Crimes,4,0.166271771,,
38,2018,9,2018-09,Sex-Related Crimes,10,0.415679428,,
38,2018,9,2018-09,Violent Crimes,95,3.948954566,,
38,2018,10,2018-10,Drug-Related Crimes,5,0.207839714,,
38,2018,10,2018-10,Financial Crimes,19,0.789790913,,
38,2018,10,2018-10,Other Crimes,32,1.33017417,,
38,2018,10,2018-10,Property Crimes,85,3.533275138,,
38,2018,10,2018-10,Public Order Crimes,10,0.415679428,,
38,2018,10,2018-10,Sex-Related Crimes,5,0.207839714,,
38,2018,10,2018-10,Violent Crimes,93,3.865818681,,
38,2018,11,2018-11,Drug-Related Crimes,12,0.498815314,,
38,2018,11,2018-11,Financial Crimes,21,0.872926799,,
38,2018,11,2018-11,Other Crimes,16,0.665087085,,
38,2018,11,2018-11,Property Crimes,88,3.657978967,,
38,2018,11,2018-11,Public Order Crimes,6,0.249407657,,
38,2018,11,2018-11,Sex-Related Crimes,4,0.166271771,,
38,2018,11,2018-11,Violent Crimes,104,4.323066051,,
38,2018,12,2018-12,Drug-Related Crimes,13,0.540383256,,
38,2018,12,2018-12,Financial Crimes,22,0.914494742,,
38,2018,12,2018-12,Other Crimes,16,0.665087085,,
38,2018,12,2018-12,Property Crimes,101,4.198362223,,
38,2018,12,2018-12,Public Order Crimes,5,0.207839714,,
38,2018,12,2018-12,Sex-Related Crimes,11,0.457247371,,
38,2018,12,2018-12,Violent Crimes,91,3.782682795,,
38,2019,1,2019-01,Drug-Related Crimes,14,0.575586893,,
38,2019,1,2019-01,Financial Crimes,18,0.740040291,,
38,2019,1,2019-01,Other Crimes,21,0.86338034,,
38,2019,1,2019-01,Property Crimes,70,2.877934465,,
38,2019,1,2019-01,Public Order Crimes,9,0.370020146,,
38,2019,1,2019-01,Sex-Related Crimes,7,0.287793447,,
38,2019,1,2019-01,Violent Crimes,85,3.494634708,,
38,2019,2,2019-02,Drug-Related Crimes,20,0.82226699,,
38,2019,2,2019-02,Financial Crimes,14,0.575586893,,
38,2019,2,2019-02,Other Crimes,24,0.986720388,,
38,2019,2,2019-02,Property Crimes,94,3.864654853,,
38,2019,2,2019-02,Public Order Crimes,10,0.411133495,,
38,2019,2,2019-02,Sex-Related Crimes,7,0.287793447,,
38,2019,2,2019-02,Violent Crimes,70,2.877934465,,
38,2019,3,2019-03,Drug-Related Crimes,17,0.698926942,,
38,2019,3,2019-03,Financial Crimes,13,0.534473544,,
38,2019,3,2019-03,Other Crimes,31,1.274513835,,
38,2019,3,2019-03,Property Crimes,93,3.823541504,,
38,2019,3,2019-03,Public Order Crimes,12,0.493360194,,
38,2019,3,2019-03,Sex-Related Crimes,3,0.123340049,,
38,2019,3,2019-03,Violent Crimes,87,3.576861407,,
38,2019,4,2019-04,Drug-Related Crimes,10,0.411133495,,
38,2019,4,2019-04,Financial Crimes,8,0.328906796,,
38,2019,4,2019-04,Other Crimes,23,0.945607039,,
38,2019,4,2019-04,Property Crimes,100,4.11133495,,
38,2019,4,2019-04,Public Order Crimes,7,0.287793447,,
38,2019,4,2019-04,Sex-Related Crimes,6,0.246680097,,
38,2019,4,2019-04,Violent Crimes,87,3.576861407,,
38,2019,5,2019-05,Drug-Related Crimes,22,0.904493689,,
38,2019,5,2019-05,Financial Crimes,18,0.740040291,,
38,2019,5,2019-05,Other Crimes,36,1.480080582,,
38,2019,5,2019-05,Property Crimes,108,4.440241746,,
38,2019,5,2019-05,Public Order Crimes,9,0.370020146,,
38,2019,5,2019-05,Sex-Related Crimes,8,0.328906796,,
38,2019,5,2019-05,Violent Crimes,127,5.221395387,,
38,2019,6,2019-06,Drug-Related Crimes,18,0.740040291,,
38,2019,6,2019-06,Financial Crimes,21,0.86338034,,
38,2019,6,2019-06,Other Crimes,32,1.315627184,,
38,2019,6,2019-06,Property Crimes,156,6.413682523,,
38,2019,6,2019-06,Public Order Crimes,10,0.411133495,,
38,2019,6,2019-06,Sex-Related Crimes,6,0.246680097,,
38,2019,6,2019-06,Violent Crimes,112,4.604695145,,
38,2019,7,2019-07,Drug-Related Crimes,16,0.657813592,,
38,2019,7,2019-07,Financial Crimes,21,0.86338034,,
38,2019,7,2019-07,Other Crimes,24,0.986720388,,
38,2019,7,2019-07,Property Crimes,153,6.290342474,,
38,2019,7,2019-07,Public Order Crimes,15,0.616700243,,
38,2019,7,2019-07,Sex-Related Crimes,7,0.287793447,,
38,2019,7,2019-07,Violent Crimes,101,4.1524483,,
38,2019,8,2019-08,Drug-Related Crimes,28,1.151173786,,
38,2019,8,2019-08,Financial Crimes,16,0.657813592,,
38,2019,8,2019-08,Other Crimes,16,0.657813592,,
38,2019,8,2019-08,Property Crimes,125,5.139168688,,
38,2019,8,2019-08,Public Order Crimes,12,0.493360194,,
38,2019,8,2019-08,Sex-Related Crimes,4,0.164453398,,
38,2019,8,2019-08,Violent Crimes,110,4.522468446,,
38,2019,9,2019-09,Drug-Related Crimes,23,0.945607039,,
38,2019,9,2019-09,Financial Crimes,22,0.904493689,,
38,2019,9,2019-09,Other Crimes,17,0.698926942,,
38,2019,9,2019-09,Property Crimes,132,5.426962135,,
38,2019,9,2019-09,Public Order Crimes,7,0.287793447,,
38,2019,9,2019-09,Sex-Related Crimes,11,0.452246845,,
38,2019,9,2019-09,Violent Crimes,120,4.933601941,,
38,2019,10,2019-10,Drug-Related Crimes,15,0.616700243,,
38,2019,10,2019-10,Financial Crimes,18,0.740040291,,
38,2019,10,2019-10,Other Crimes,20,0.82226699,,
38,2019,10,2019-10,Property Crimes,98,4.029108251,,
38,2019,10,2019-10,Public Order Crimes,9,0.370020146,,
38,2019,10,2019-10,Sex-Related Crimes,8,0.328906796,,
38,2019,10,2019-10,Violent Crimes,101,4.1524483,,
38,2019,11,2019-11,Drug-Related Crimes,11,0.452246845,,
38,2019,11,2019-11,Financial Crimes,22,0.904493689,,
38,2019,11,2019-11,Other Crimes,23,0.945607039,,
38,2019,11,2019-11,Property Crimes,107,4.399128397,,
38,2019,11,2019-11,Public Order Crimes,3,0.123340049,,
38,2019,11,2019-11,Sex-Related Crimes,4,0.164453398,,
38,2019,11,2019-11,Violent Crimes,68,2.795707766,,
38,2019,12,2019-12,Drug-Related Crimes,11,0.452246845,,
38,2019,12,2019-12,Financial Crimes,9,0.370020146,,
38,2019,12,2019-12,Other Crimes,22,0.904493689,,
38,2019,12,2019-12,Property Crimes,116,4.769148543,,
38,2019,12,2019-12,Public Order Crimes,12,0.493360194,,
38,2019,12,2019-12,Sex-Related Crimes,3,0.123340049,,
38,2019,12,2019-12,Violent Crimes,94,3.864654853,,
38,2020,1,2020-01,Drug-Related Crimes,13,0.528691691,,
38,2020,1,2020-01,Financial Crimes,27,1.098051974,,
38,2020,1,2020-01,Other Crimes,29,1.179389158,,
38,2020,1,2020-01,Property Crimes,89,3.619504657,,
38,2020,1,2020-01,Public Order Crimes,13,0.528691691,,
38,2020,1,2020-01,Sex-Related Crimes,4,0.162674367,,
38,2020,1,2020-01,Violent Crimes,88,3.578836065,,
38,2020,2,2020-02,Drug-Related Crimes,14,0.569360283,,
38,2020,2,2020-02,Financial Crimes,16,0.650697466,,
38,2020,2,2020-02,Other Crimes,16,0.650697466,,
38,2020,2,2020-02,Property Crimes,108,4.392207898,,
38,2020,2,2020-02,Public Order Crimes,9,0.366017325,,
38,2020,2,2020-02,Sex-Related Crimes,3,0.122005775,,
38,2020,2,2020-02,Violent Crimes,79,3.21281874,,
38,2020,3,2020-03,Drug-Related Crimes,6,0.24401155,,
38,2020,3,2020-03,Financial Crimes,22,0.894709016,,
38,2020,3,2020-03,Other Crimes,18,0.73203465,,
38,2020,3,2020-03,Property Crimes,75,3.050144374,,
38,2020,3,2020-03,Public Order Crimes,8,0.325348733,,
38,2020,3,2020-03,Sex-Related Crimes,3,0.122005775,,
38,2020,3,2020-03,Violent Crimes,90,3.660173248,,
38,2020,4,2020-04,Drug-Related Crimes,1,0.040668592,,
38,2020,4,2020-04,Financial Crimes,21,0.854040425,,
38,2020,4,2020-04,Other Crimes,12,0.4880231,,
38,2020,4,2020-04,Property Crimes,68,2.765464232,,
38,2020,4,2020-04,Public Order Crimes,9,0.366017325,,
38,2020,4,2020-04,Sex-Related Crimes,5,0.203342958,,
38,2020,4,2020-04,Violent Crimes,71,2.887470007,,
38,2020,5,2020-05,Drug-Related Crimes,5,0.203342958,,
38,2020,5,2020-05,Financial Crimes,16,0.650697466,,
38,2020,5,2020-05,Other Crimes,15,0.610028875,,
38,2020,5,2020-05,Property Crimes,97,3.94485339,,
38,2020,5,2020-05,Public Order Crimes,35,1.423400708,,
38,2020,5,2020-05,Sex-Related Crimes,8,0.325348733,,
38,2020,5,2020-05,Violent Crimes,82,3.334824515,,
38,2020,6,2020-06,Drug-Related Crimes,2,0.081337183,,
38,2020,6,2020-06,Financial Crimes,19,0.772703241,,
38,2020,6,2020-06,Other Crimes,14,0.569360283,,
38,2020,6,2020-06,Property Crimes,128,5.205579731,,
38,2020,6,2020-06,Public Order Crimes,17,0.691366058,,
38,2020,6,2020-06,Sex-Related Crimes,4,0.162674367,,
38,2020,6,2020-06,Violent Crimes,100,4.066859165,,
38,2020,7,2020-07,Drug-Related Crimes,1,0.040668592,,
38,2020,7,2020-07,Financial Crimes,11,0.447354508,,
38,2020,7,2020-07,Other Crimes,17,0.691366058,,
38,2020,7,2020-07,Property Crimes,130,5.286916914,,
38,2020,7,2020-07,Public Order Crimes,8,0.325348733,,
38,2020,7,2020-07,Sex-Related Crimes,4,0.162674367,,
38,2020,7,2020-07,Violent Crimes,94,3.822847615,,
38,2020,8,2020-08,Drug-Related Crimes,4,0.162674367,,
38,2020,8,2020-08,Financial Crimes,15,0.610028875,,
38,2020,8,2020-08,Other Crimes,29,1.179389158,,
38,2020,8,2020-08,Property Crimes,116,4.717556631,,
38,2020,8,2020-08,Public Order Crimes,11,0.447354508,,
38,2020,8,2020-08,Sex-Related Crimes,3,0.122005775,,
38,2020,8,2020-08,Violent Crimes,100,4.066859165,,
38,2020,9,2020-09,Drug-Related Crimes,1,0.040668592,,
38,2020,9,2020-09,Financial Crimes,13,0.528691691,,
38,2020,9,2020-09,Other Crimes,25,1.016714791,,
38,2020,9,2020-09,Property Crimes,101,4.107527756,,
38,2020,9,2020-09,Public Order Crimes,7,0.284680142,,
38,2020,9,2020-09,Sex-Related Crimes,11,0.447354508,,
38,2020,9,2020-09,Violent Crimes,87,3.538167473,,
38,2020,10,2020-10,Drug-Related Crimes,7,0.284680142,,
38,2020,10,2020-10,Financial Crimes,18,0.73203465,,
38,2020,10,2020-10,Other Crimes,21,0.854040425,,
38,2020,10,2020-10,Property Crimes,97,3.94485339,,
38,2020,10,2020-10,Public Order Crimes,23,0.935377608,,
38,2020,10,2020-10,Sex-Related Crimes,2,0.081337183,,
38,2020,10,2020-10,Violent Crimes,67,2.72479564,,
38,2020,11,2020-11,Drug-Related Crimes,3,0.122005775,,
38,2020,11,2020-11,Financial Crimes,19,0.772703241,,
38,2020,11,2020-11,Other Crimes,11,0.447354508,,
38,2020,11,2020-11,Property Crimes,110,4.473545081,,
38,2020,11,2020-11,Public Order Crimes,13,0.528691691,,
38,2020,11,2020-11,Sex-Related Crimes,6,0.24401155,,
38,2020,11,2020-11,Violent Crimes,91,3.70084184,,
38,2020,12,2020-12,Drug-Related Crimes,4,0.162674367,,
38,2020,12,2020-12,Financial Crimes,28,1.138720566,,
38,2020,12,2020-12,Other Crimes,16,0.650697466,,
38,2020,12,2020-12,Property Crimes,86,3.497498882,,
38,2020,12,2020-12,Public Order Crimes,15,0.610028875,,
38,2020,12,2020-12,Sex-Related Crimes,4,0.162674367,,
38,2020,12,2020-12,Violent Crimes,74,3.009475782,,
38,2021,1,2021-01,Drug-Related Crimes,2,0.080411271,,
38,2021,1,2021-01,Financial Crimes,22,0.884523977,,
38,2021,1,2021-01,Other Crimes,13,0.522673259,,
38,2021,1,2021-01,Property Crimes,87,3.497890273,,
38,2021,1,2021-01,Public Order Crimes,6,0.241233812,,
38,2021,1,2021-01,Sex-Related Crimes,5,0.201028177,,
38,2021,1,2021-01,Violent Crimes,82,3.296862096,,
38,2021,2,2021-02,Drug-Related Crimes,3,0.120616906,,
38,2021,2,2021-02,Financial Crimes,20,0.804112706,,
38,2021,2,2021-02,Other Crimes,12,0.482467624,,
38,2021,2,2021-02,Property Crimes,72,2.894805743,,
38,2021,2,2021-02,Public Order Crimes,9,0.361850718,,
38,2021,2,2021-02,Sex-Related Crimes,6,0.241233812,,
38,2021,2,2021-02,Violent Crimes,81,3.256656461,,
38,2021,3,2021-03,Drug-Related Crimes,4,0.160822541,,
38,2021,3,2021-03,Financial Crimes,26,1.045346518,,
38,2021,3,2021-03,Other Crimes,19,0.763907071,,
38,2021,3,2021-03,Property Crimes,74,2.975217014,,
38,2021,3,2021-03,Public Order Crimes,9,0.361850718,,
38,2021,3,2021-03,Sex-Related Crimes,8,0.321645083,,
38,2021,3,2021-03,Violent Crimes,65,2.613366296,,
38,2021,4,2021-04,Drug-Related Crimes,3,0.120616906,,
38,2021,4,2021-04,Financial Crimes,21,0.844318342,,
38,2021,4,2021-04,Other Crimes,20,0.804112706,,
38,2021,4,2021-04,Property Crimes,71,2.854600108,,
38,2021,4,2021-04,Public Order Crimes,5,0.201028177,,
38,2021,4,2021-04,Sex-Related Crimes,4,0.160822541,,
38,2021,4,2021-04,Violent Crimes,71,2.854600108,,
38,2021,5,2021-05,Drug-Related Crimes,1,0.040205635,,
38,2021,5,2021-05,Financial Crimes,22,0.884523977,,
38,2021,5,2021-05,Other Crimes,27,1.085552154,,
38,2021,5,2021-05,Property Crimes,73,2.935011378,,
38,2021,5,2021-05,Public Order Crimes,7,0.281439447,,
38,2021,5,2021-05,Sex-Related Crimes,8,0.321645083,,
38,2021,5,2021-05,Violent Crimes,84,3.377273367,,
38,2021,6,2021-06,Drug-Related Crimes,3,0.120616906,,
38,2021,6,2021-06,Financial Crimes,16,0.643290165,,
38,2021,6,2021-06,Other Crimes,23,0.924729612,,
38,2021,6,2021-06,Property Crimes,90,3.618507179,,
38,2021,6,2021-06,Public Order Crimes,13,0.522673259,,
38,2021,6,2021-06,Sex-Related Crimes,9,0.361850718,,
38,2021,6,2021-06,Violent Crimes,112,4.503031156,,
38,2021,7,2021-07,Drug-Related Crimes,1,0.040205635,,
38,2021,7,2021-07,Financial Crimes,16,0.643290165,,
38,2021,7,2021-07,Other Crimes,23,0.924729612,,
38,2021,7,2021-07,Property Crimes,95,3.819535355,,
38,2021,7,2021-07,Public Order Crimes,12,0.482467624,,
38,2021,7,2021-07,Sex-Related Crimes,6,0.241233812,,
38,2021,7,2021-07,Violent Crimes,85,3.417479002,,
38,2021,8,2021-08,Drug-Related Crimes,2,0.080411271,,
38,2021,8,2021-08,Financial Crimes,18,0.723701436,,
38,2021,8,2021-08,Other Crimes,13,0.522673259,,
38,2021,8,2021-08,Property Crimes,99,3.980357897,,
38,2021,8,2021-08,Public Order Crimes,22,0.884523977,,
38,2021,8,2021-08,Sex-Related Crimes,6,0.241233812,,
38,2021,8,2021-08,Violent Crimes,76,3.055628284,,
38,2021,9,2021-09,Drug-Related Crimes,4,0.160822541,,
38,2021,9,2021-09,Financial Crimes,11,0.442261989,,
38,2021,9,2021-09,Other Crimes,20,0.804112706,,
38,2021,9,2021-09,Property Crimes,105,4.221591708,,
38,2021,9,2021-09,Public Order Crimes,23,0.924729612,,
38,2021,9,2021-09,Sex-Related Crimes,7,0.281439447,,
38,2021,9,2021-09,Violent Crimes,94,3.77932972,,
38,2021,10,2021-10,Drug-Related Crimes,6,0.241233812,,
38,2021,10,2021-10,Financial Crimes,14,0.562878894,,
38,2021,10,2021-10,Other Crimes,28,1.125757789,,
38,2021,10,2021-10,Property Crimes,114,4.583442426,,
38,2021,10,2021-10,Public Order Crimes,13,0.522673259,,
38,2021,10,2021-10,Sex-Related Crimes,1,0.040205635,,
38,2021,10,2021-10,Violent Crimes,88,3.538095908,,
38,2021,11,2021-11,Drug-Related Crimes,4,0.160822541,,
38,2021,11,2021-11,Financial Crimes,17,0.6834958,,
38,2021,11,2021-11,Other Crimes,16,0.643290165,,
38,2021,11,2021-11,Property Crimes,110,4.422619885,,
38,2021,11,2021-11,Public Order Crimes,12,0.482467624,,
38,2021,11,2021-11,Sex-Related Crimes,5,0.201028177,,
38,2021,11,2021-11,Violent Crimes,87,3.497890273,,
38,2021,12,2021-12,Drug-Related Crimes,4,0.160822541,,
38,2021,12,2021-12,Financial Crimes,16,0.643290165,,
38,2021,12,2021-12,Other Crimes,21,0.844318342,,
38,2021,12,2021-12,Property Crimes,106,4.261797344,,
38,2021,12,2021-12,Public Order Crimes,14,0.562878894,,
38,2021,12,2021-12,Sex-Related Crimes,8,0.321645083,,
38,2021,12,2021-12,Violent Crimes,79,3.17624519,,
38,2022,1,2022-01,Drug-Related Crimes,4,0.158991796,,
38,2022,1,2022-01,Financial Crimes,20,0.794958982,,
38,2022,1,2022-01,Other Crimes,16,0.635967186,,
38,2022,1,2022-01,Property Crimes,121,4.809501843,,
38,2022,1,2022-01,Public Order Crimes,12,0.476975389,,
38,2022,1,2022-01,Sex-Related Crimes,3,0.119243847,,
38,2022,1,2022-01,Violent Crimes,84,3.338827726,,
38,2022,2,2022-02,Drug-Related Crimes,1,0.039747949,,
38,2022,2,2022-02,Financial Crimes,15,0.596219237,,
38,2022,2,2022-02,Other Crimes,19,0.755211033,,
38,2022,2,2022-02,Property Crimes,90,3.57731542,,
38,2022,2,2022-02,Public Order Crimes,14,0.556471288,,
38,2022,2,2022-02,Sex-Related Crimes,4,0.158991796,,
38,2022,2,2022-02,Violent Crimes,69,2.742608489,,
38,2022,3,2022-03,Drug-Related Crimes,7,0.278235644,,
38,2022,3,2022-03,Financial Crimes,17,0.675715135,,
38,2022,3,2022-03,Other Crimes,17,0.675715135,,
38,2022,3,2022-03,Property Crimes,118,4.690257996,,
38,2022,3,2022-03,Public Order Crimes,15,0.596219237,,
38,2022,3,2022-03,Sex-Related Crimes,2,0.079495898,,
38,2022,3,2022-03,Violent Crimes,86,3.418323624,,
38,2022,4,2022-04,Drug-Related Crimes,8,0.317983593,,
38,2022,4,2022-04,Financial Crimes,12,0.476975389,,
38,2022,4,2022-04,Other Crimes,37,1.470674117,,
38,2022,4,2022-04,Property Crimes,97,3.855551064,,
38,2022,4,2022-04,Public Order Crimes,13,0.516723338,,
38,2022,4,2022-04,Violent Crimes,78,3.100340031,,
38,2022,5,2022-05,Drug-Related Crimes,9,0.357731542,,
38,2022,5,2022-05,Financial Crimes,19,0.755211033,,
38,2022,5,2022-05,Other Crimes,23,0.91420283,,
38,2022,5,2022-05,Property Crimes,110,4.372274403,,
38,2022,5,2022-05,Public Order Crimes,21,0.834706931,,
38,2022,5,2022-05,Sex-Related Crimes,1,0.039747949,,
38,2022,5,2022-05,Violent Crimes,87,3.458071573,,
38,2022,6,2022-06,Drug-Related Crimes,4,0.158991796,,
38,2022,6,2022-06,Financial Crimes,15,0.596219237,,
38,2022,6,2022-06,Other Crimes,33,1.311682321,,
38,2022,6,2022-06,Property Crimes,125,4.968493639,,
38,2022,6,2022-06,Public Order Crimes,20,0.794958982,,
38,2022,6,2022-06,Sex-Related Crimes,6,0.238487695,,
38,2022,6,2022-06,Violent Crimes,86,3.418323624,,
38,2022,7,2022-07,Drug-Related Crimes,8,0.317983593,,
38,2022,7,2022-07,Financial Crimes,13,0.516723338,,
38,2022,7,2022-07,Other Crimes,24,0.953950779,,
38,2022,7,2022-07,Property Crimes,181,7.19437879,,
38,2022,7,2022-07,Public Order Crimes,9,0.357731542,,
38,2022,7,2022-07,Sex-Related Crimes,5,0.198739746,,
38,2022,7,2022-07,Violent Crimes,81,3.219583878,,
38,2022,8,2022-08,Drug-Related Crimes,1,0.039747949,,
38,2022,8,2022-08,Financial Crimes,18,0.715463084,,
38,2022,8,2022-08,Other Crimes,16,0.635967186,,
38,2022,8,2022-08,Property Crimes,171,6.796899299,,
38,2022,8,2022-08,Public Order Crimes,18,0.715463084,,
38,2022,8,2022-08,Sex-Related Crimes,3,0.119243847,,
38,2022,8,2022-08,Violent Crimes,94,3.736307217,,
38,2022,9,2022-09,Drug-Related Crimes,2,0.079495898,,
38,2022,9,2022-09,Financial Crimes,13,0.516723338,,
38,2022,9,2022-09,Other Crimes,16,0.635967186,,
38,2022,9,2022-09,Property Crimes,172,6.836647248,,
38,2022,9,2022-09,Public Order Crimes,9,0.357731542,,
38,2022,9,2022-09,Sex-Related Crimes,8,0.317983593,,
38,2022,9,2022-09,Violent Crimes,90,3.57731542,,
38,2022,10,2022-10,Financial Crimes,12,0.476975389,,
38,2022,10,2022-10,Other Crimes,19,0.755211033,,
38,2022,10,2022-10,Property Crimes,196,7.790598027,,
38,2022,10,2022-10,Public Order Crimes,22,0.874454881,,
38,2022,10,2022-10,Sex-Related Crimes,2,0.079495898,,
38,2022,10,2022-10,Violent Crimes,118,4.690257996,,
38,2022,11,2022-11,Drug-Related Crimes,1,0.039747949,,
38,2022,11,2022-11,Financial Crimes,15,0.596219237,,
38,2022,11,2022-11,Other Crimes,15,0.596219237,,
38,2022,11,2022-11,Property Crimes,173,6.876395197,,
38,2022,11,2022-11,Public Order Crimes,12,0.476975389,,
38,2022,11,2022-11,Sex-Related Crimes,1,0.039747949,,
